file,qualified_name,start_line,end_line,signature,calls,attributes_read,attributes_written
mpc_solarcar/telemetry_text_bridge_node.py,TelemetryTextBridgeNode.__init__,80,193,def __init__(self) -> None,RobustScalarFilter | __init__ | bool | float | info | int | max | self._set_outbound | self.create_publisher | self.create_subscription | self.create_timer | self.declare_parameter | self.get_logger | self.get_parameter | self.sock.bind | self.sock.setblocking | socket.socket | str | super,_poll_socket | _send_outbound | _set_outbound | create_publisher | create_subscription | create_timer | declare_parameter | get_logger | get_parameter,chase_remote | enable_inbound | enable_outbound | headwind_filter | i_filter | last_source_unix | max_abs_headwind_ms | max_future_skew_sec | max_out_of_order_sec | max_packet_age_sec | outbound_state | prefer_direct_distance | pub_chase_alt | pub_chase_gps | pub_chase_source_time | pub_course_dir | pub_headwind | pub_raw_chase | pub_raw_solar | pub_solar_source_time | pub_status | pub_vehicle_alt | pub_vehicle_gps | pub_vehicle_i | pub_vehicle_s | pub_vehicle_soc | pub_vehicle_solar | pub_vehicle_speed | pub_vehicle_tb | pub_vehicle_v | pub_wind_dir | pub_wind_speed | publish_period_sec | rx_timer | send_to_chase | send_to_solar | soc_filter | sock | solar_power_gain_to_pack | solar_remote | speed_filter | tb_filter | timestamp_required | tx_sock | tx_timer | v_filter | wind_filter
mpc_solarcar/telemetry_text_bridge_node.py,TelemetryTextBridgeNode._set_outbound,195,196,"def _set_outbound(self, key: str, value) -> None",,outbound_state,
mpc_solarcar/telemetry_text_bridge_node.py,TelemetryTextBridgeNode._poll_socket,198,236,def _poll_socket(self) -> None,Float64 | String | data.decode | lower | parse_text_payload | payload.get | pub.publish | self._handle_chase_payload | self._handle_vehicle_payload | self.pub_raw_chase.publish | self.pub_raw_solar.publish | self.pub_status.publish | self.sock.recvfrom | str | time.time | validate_source_timestamp,_handle_chase_payload | _handle_vehicle_payload | last_source_unix | max_future_skew_sec | max_out_of_order_sec | max_packet_age_sec | pub_chase_source_time | pub_raw_chase | pub_raw_solar | pub_solar_source_time | pub_status | sock | timestamp_required,
mpc_solarcar/telemetry_text_bridge_node.py,TelemetryTextBridgeNode._publish_gps,238,251,"def _publish_gps(self, pub, lat: float | None, lon: float | None, alt: float | None, source_unix: float | None) -> None",NavSatFix | float | int | max | now | pub.publish | self.get_clock | to_msg,get_clock,
mpc_solarcar/telemetry_text_bridge_node.py,TelemetryTextBridgeNode._handle_vehicle_payload,253,289,"def _handle_vehicle_payload(self, payload: dict, source_unix: float | None) -> None",Float32 | _safe_float | float | headwind_component_ms | self._publish_gps | self._publish_weather | self.i_filter.update | self.pub_vehicle_alt.publish | self.pub_vehicle_i.publish | self.pub_vehicle_s.publish | self.pub_vehicle_soc.publish | self.pub_vehicle_solar.publish | self.pub_vehicle_speed.publish | self.pub_vehicle_tb.publish | self.pub_vehicle_v.publish | self.soc_filter.update | self.speed_filter.update | self.tb_filter.update | self.v_filter.update | time.monotonic,_publish_gps | _publish_weather | i_filter | prefer_direct_distance | pub_vehicle_alt | pub_vehicle_gps | pub_vehicle_i | pub_vehicle_s | pub_vehicle_soc | pub_vehicle_solar | pub_vehicle_speed | pub_vehicle_tb | pub_vehicle_v | soc_filter | solar_power_gain_to_pack | speed_filter | tb_filter | v_filter,
mpc_solarcar/telemetry_text_bridge_node.py,TelemetryTextBridgeNode._handle_chase_payload,291,303,"def _handle_chase_payload(self, payload: dict, source_unix: float | None) -> None",Float32 | _safe_float | float | headwind_component_ms | self._publish_gps | self._publish_weather | self.pub_chase_alt.publish | time.monotonic,_publish_gps | _publish_weather | pub_chase_alt | pub_chase_gps,
mpc_solarcar/telemetry_text_bridge_node.py,TelemetryTextBridgeNode._publish_weather,305,315,"def _publish_weather(self, payload: dict, wind_speed, wind_dir, course_deg, headwind, now: float) -> None",Float32 | String | float | payload.get | self.headwind_filter.update | self.pub_course_dir.publish | self.pub_headwind.publish | self.pub_status.publish | self.pub_wind_dir.publish | self.pub_wind_speed.publish | self.wind_filter.update,headwind_filter | pub_course_dir | pub_headwind | pub_status | pub_wind_dir | pub_wind_speed | wind_filter,
mpc_solarcar/telemetry_text_bridge_node.py,TelemetryTextBridgeNode._send_payload,317,323,"def _send_payload(self, addr: tuple[str, int], payload: dict) -> None",encode | json.dumps | self.tx_sock.sendto,tx_sock,
mpc_solarcar/telemetry_text_bridge_node.py,TelemetryTextBridgeNode._send_outbound,325,346,def _send_outbound(self) -> None,self._send_payload | time.time | utc_iso_now,_send_payload | chase_remote | enable_outbound | outbound_state | send_to_chase | send_to_solar | solar_remote,
mpc_solarcar/telemetry_text_bridge_node.py,main,349,354,def main() -> None,TelemetryTextBridgeNode | node.destroy_node | rclpy.init | rclpy.shutdown | rclpy.spin,,
mpc_solarcar/wind_correction_node.py,_timestamp_ns,16,17,def _timestamp_ns(value) -> int,int | pd.Timestamp,,
mpc_solarcar/wind_correction_node.py,WindCorrectionNode.__init__,21,62,def __init__(self) -> None,NormalDist | Path | __init__ | bool | expanduser | float | info | inv_cdf | max | min | self.create_publisher | self.create_subscription | self.create_timer | self.declare_parameter | self.get_logger | self.get_parameter | str | super,_on_headwind | _on_s | _step | create_publisher | create_subscription | create_timer | declare_parameter | get_logger | get_parameter,base_df | base_mtime | confidence_z | corrected_csv | correlation_distance_km | correlation_time_h | forecast_csv | forecast_sigma0 | forecast_time_tz | latest_bias | latest_headwind | latest_s_km | measurement_sigma | min_sigma | planning_quantile | pub_headwind | pub_status | quantile_z | timer | use_exp_distance_decay | variance_growth
mpc_solarcar/wind_correction_node.py,WindCorrectionNode._on_headwind,64,65,"def _on_headwind(self, msg: Float32) -> None",float,,latest_headwind
mpc_solarcar/wind_correction_node.py,WindCorrectionNode._on_s,67,68,"def _on_s(self, msg: Float32) -> None",float,,latest_s_km
mpc_solarcar/wind_correction_node.py,WindCorrectionNode._load_base,70,89,def _load_base(self) -> None,dt.tz_convert | getattr | os.path.getmtime | pd.read_csv | pd.to_datetime | t.dt.tz_convert | t.dt.tz_localize,forecast_csv | forecast_time_tz,base_df | base_mtime
mpc_solarcar/wind_correction_node.py,WindCorrectionNode._interp_headwind_now,91,103,"def _interp_headwind_now(self, now_utc: datetime) -> float",any | float | int | len | max | min | notna | pd.Timestamp | row.get | searchsorted,base_df,
mpc_solarcar/wind_correction_node.py,WindCorrectionNode._step,105,151,def _step(self) -> None,Float32 | String | abs | astimezone | corrected_values.append | datetime.now | df.copy | df.get | df.itertuples | dt.strftime | dt.tz_convert | fillna | float | getattr | len | math.exp | math.isfinite | math.sqrt | max | out.to_csv | pd.Timedelta | pd.Timestamp | pd.api.types.is_datetime64_any_dtype | pd.to_numeric | range | self._interp_headwind_now | self._load_base | self.base_df.copy | self.corrected_csv.parent.mkdir | self.pub_headwind.publish | self.pub_status.publish | sigma_values.append | to_pydatetime | total_seconds,_interp_headwind_now | _load_base | base_df | confidence_z | corrected_csv | correlation_distance_km | correlation_time_h | forecast_sigma0 | forecast_time_tz | latest_headwind | latest_s_km | measurement_sigma | min_sigma | pub_headwind | pub_status | quantile_z | use_exp_distance_decay | variance_growth,latest_bias
mpc_solarcar/wind_correction_node.py,main,154,159,def main() -> None,WindCorrectionNode | node.destroy_node | rclpy.init | rclpy.shutdown | rclpy.spin,,
mpc_solarcar/solar_logger_node.py,SolarLoggerNode.__init__,86,137,def __init__(self),ARRAY_TOPICS.items | ARRAY_TOPICS.values | FLOAT64_TOPICS.items | FLOAT_TOPICS.items | STRING_TOPICS.items | __init__ | csv.DictWriter | datetime.now | float | info | int | list | max | open | os.fspath | os.makedirs | os.path.join | self._set_array | self._set_float | self._set_string | self._topic_subscriptions.append | self.create_subscription | self.create_timer | self.csv_file.flush | self.declare_parameter | self.get_logger | self.get_parameter | self.writer.writeheader | str | strftime | super,_set_array | _set_float | _set_string | _write_row | create_subscription | create_timer | declare_parameter | get_logger | get_parameter,_topic_subscriptions | csv_file | fields | flush_every_rows | latest | log_path | rows_since_flush | timer | writer
mpc_solarcar/solar_logger_node.py,SolarLoggerNode._set_float,139,146,"def _set_float(self, field)",float,latest,
mpc_solarcar/solar_logger_node.py,SolarLoggerNode._set_string,148,152,"def _set_string(self, field)",replace | str,latest,
mpc_solarcar/solar_logger_node.py,SolarLoggerNode._set_array,154,160,"def _set_array(self, fields)",enumerate | float | len | list,latest,
mpc_solarcar/solar_logger_node.py,SolarLoggerNode._clean_float,163,168,def _clean_float(value),float | math.isfinite,,
mpc_solarcar/solar_logger_node.py,SolarLoggerNode._write_row,170,181,def _write_row(self),datetime.now | isoformat | now | self._clean_float | self.csv_file.flush | self.get_clock | self.latest.get | self.writer.writerow | str,_clean_float | csv_file | fields | flush_every_rows | get_clock | latest | writer,rows_since_flush
mpc_solarcar/solar_logger_node.py,SolarLoggerNode.destroy_node,183,189,def destroy_node(self),destroy_node | self.csv_file.close | self.csv_file.flush | super,csv_file,
mpc_solarcar/solar_logger_node.py,main,192,199,def main(),SolarLoggerNode | node.destroy_node | rclpy.init | rclpy.shutdown | rclpy.spin,,
mpc_solarcar/dashboard_node.py,DashboardHandler.__init__,20,22,"def __init__(self, *args, node=None, directory=None, **kwargs)",__init__ | super,,_node
mpc_solarcar/dashboard_node.py,DashboardHandler.do_GET,24,31,def do_GET(self),do_GET | self._node.get_prometheus_metrics | self._node.get_state | self._send_json | self._send_metrics | self.path.startswith | super,_node | _send_json | _send_metrics | path,
mpc_solarcar/dashboard_node.py,DashboardHandler.log_message,33,35,"def log_message(self, format, *args)",,,
mpc_solarcar/dashboard_node.py,DashboardHandler._send_json,37,43,"def _send_json(self, data)",encode | json.dumps | len | self.end_headers | self.send_header | self.send_response | self.wfile.write | str,end_headers | send_header | send_response | wfile,
mpc_solarcar/dashboard_node.py,DashboardHandler._send_metrics,45,52,"def _send_metrics(self, payload)",len | payload.encode | self.end_headers | self.send_header | self.send_response | self.wfile.write | str,end_headers | send_header | send_response | wfile,
mpc_solarcar/dashboard_node.py,DashboardNode.__init__,56,154,def __init__(self),ThreadingHTTPServer | __init__ | error | float | get_package_share_directory | info | int | os.path.abspath | os.path.dirname | os.path.join | partial | self._init_dummy | self._server_thread.start | self.create_subscription | self.declare_parameter | self.get_logger | self.get_parameter | str | strip | super | threading.Lock | threading.Thread | time.time,_init_dummy | _on_drive_mode | _on_env | _on_gps | _on_health | _on_ibatt | _on_lower_plan | _on_metrics | _on_mpc_state | _on_path | _on_s_km | _on_soc | _on_speed_cmd | _on_speed_meas | _on_status | _on_sys_diag | _on_sys_state | _on_tb | _on_throttle_cmd | _on_upper_plan | _on_upper_speed_cmd | _on_vbatt | create_subscription | declare_parameter | get_logger | get_parameter,_lock | _server | _server_thread | _soc_meas_monotonic | _state
mpc_solarcar/dashboard_node.py,DashboardNode.destroy_node,156,163,def destroy_node(self),destroy_node | self._server.server_close | self._server.shutdown | super,_server,
mpc_solarcar/dashboard_node.py,DashboardNode.get_state,165,167,def get_state(self),dict,_lock | _state,
mpc_solarcar/dashboard_node.py,DashboardNode.get_prometheus_metrics,169,234,def get_prometheus_metrics(self),dict | float | join | lines.extend | math.isfinite | max | metric_keys.items | replace | state.get | str | time.time,_lock | _state,
mpc_solarcar/dashboard_node.py,DashboardNode._update,236,239,"def _update(self, key, value)",time.time,_lock | _state,
mpc_solarcar/dashboard_node.py,DashboardNode._on_speed_cmd,241,242,"def _on_speed_cmd(self, msg: Float32)",float | self._update,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_upper_speed_cmd,244,245,"def _on_upper_speed_cmd(self, msg: Float32)",float | self._update,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_speed_meas,247,248,"def _on_speed_meas(self, msg: Float32)",float | self._update,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_throttle_cmd,250,251,"def _on_throttle_cmd(self, msg: Float32)",float | self._update,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_drive_mode,253,254,"def _on_drive_mode(self, msg: String)",self._update | str,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_soc,256,262,"def _on_soc(self, msg: Float32)",float | time.monotonic | time.time,_lock | _state,_soc_meas_monotonic
mpc_solarcar/dashboard_node.py,DashboardNode._set_estimated_soc,264,271,"def _set_estimated_soc(self, value)",float | time.monotonic,_soc_meas_monotonic | _state,
mpc_solarcar/dashboard_node.py,DashboardNode._on_tb,273,274,"def _on_tb(self, msg: Float32)",float | self._update,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_ibatt,276,277,"def _on_ibatt(self, msg: Float32)",float | self._update,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_vbatt,279,280,"def _on_vbatt(self, msg: Float32)",float | self._update,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_s_km,282,283,"def _on_s_km(self, msg: Float32)",float | self._update,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_status,285,299,"def _on_status(self, msg: Float32MultiArray)",float | len | list | self._set_estimated_soc | time.time,_lock | _set_estimated_soc | _state,
mpc_solarcar/dashboard_node.py,DashboardNode._on_env,301,311,"def _on_env(self, msg: Float32MultiArray)",float | len | list | time.time,_lock | _state,
mpc_solarcar/dashboard_node.py,DashboardNode._on_metrics,313,331,"def _on_metrics(self, msg: Float32MultiArray)",float | len | list | self._set_estimated_soc | time.time,_lock | _set_estimated_soc | _state,
mpc_solarcar/dashboard_node.py,DashboardNode._on_upper_plan,333,342,"def _on_upper_plan(self, msg: Float32MultiArray)",float | len | list | time.time,_lock | _state,
mpc_solarcar/dashboard_node.py,DashboardNode._on_lower_plan,344,353,"def _on_lower_plan(self, msg: Float32MultiArray)",float | len | list | time.time,_lock | _state,
mpc_solarcar/dashboard_node.py,DashboardNode._on_sys_state,355,356,"def _on_sys_state(self, msg: String)",self._update | str,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_sys_diag,358,359,"def _on_sys_diag(self, msg: String)",self._update | str,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_mpc_state,361,362,"def _on_mpc_state(self, msg: String)",self._update | str,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_health,364,365,"def _on_health(self, msg: Float32)",float | self._update,_update,
mpc_solarcar/dashboard_node.py,DashboardNode._on_gps,367,371,"def _on_gps(self, msg: NavSatFix)",float | time.time,_lock | _state,
mpc_solarcar/dashboard_node.py,DashboardNode._on_path,373,377,"def _on_path(self, msg: Path)",len | time.time,_lock | _state,
mpc_solarcar/dashboard_node.py,DashboardNode._init_dummy,379,393,"def _init_dummy(self, path: str, rate_hz: float)",df.to_dict | error | info | len | max | pd.read_csv | self.create_timer | self.get_logger,_tick_dummy | create_timer | get_logger,_dummy_idx | _dummy_rows | _dummy_timer
mpc_solarcar/dashboard_node.py,DashboardNode._tick_dummy,395,406,def _tick_dummy(self),float | hasattr | len | row.items | time.time,_dummy_rows | _lock | _state,_dummy_idx
mpc_solarcar/dashboard_node.py,main,409,414,def main(),DashboardNode | node.destroy_node | rclpy.init | rclpy.shutdown | rclpy.spin,,
setup.py,collect_data_files,8,21,"def collect_data_files(src_dir, *, excluded_dirs=())",collected.append | os.path.isdir | os.path.join | os.walk,,
